#Name,Y.A.0H,Y.B.0H,Y.C.0H,Y.D.0H,Y.E.0H,Y.CN.A.24H,Y.CN.B.24H,Y.CN.C.24H,Y.CN.D.24H,Y.CN.E.24H,IQ.A.24H,IQ.B.24H,IQ.C.24H,IQ.D.24H,IQ.E.24H,J1.A.24H,J1.B.24H,J1.C.24H,J1.D.24H,J1.E.24H,J2.A.24H,J2.B.24H,J2.C.24H,J2.D.24H,J2.E.24H
Bacteria;Firmicutes;Clostridia;ClostridiavadinBB60group;;;,0.000944893,0.002159754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus]gauvreauiigroup;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001484831,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.000809908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001046131,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;,0.000539939,0,0,0,0,0,0,0,0,0.000303715,0,0,0,0,0,0,0,0,0,0,0.000134985,0.001012385,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;ChristensenellaceaeR-7group,0.000742416,6.75E-05,0.000843654,0,0.000236223,3.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75E-05,3.37E-05,0,0,3.37E-05
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;FamilyXIIIUCG-001;,0,0,0,0.000843654,6.75E-05,0,0,0.000303715,6.75E-05,0.000101238,0,0,0,0,0,0,0,0,0.000236223,0,0,0,0,6.75E-05,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]eligengroup;,0,0,0,0.002429724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0.001046131,0,0,0,0.000978639,0,0,0,0,0.000134985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;,0,0.000337462,0,0,0,0,0.001147369,0,0,0,0,0.000101238,0,0,0,0,0,0,0,0,0,0.000303715,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;,0.000776162,0,0,0,0,0.000404954,0,0,0,0,0.000404954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;ChristensenellaceaeR-7group;iron-reducinbacteriumenrichmentculturecloneHN70,0,0.000168731,0,0.001417339,0,0,0,0,0.000101238,0,0,0,0,0.000202477,0,0,0,0,0.000134985,0,0,0,0,0.000134985,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0.001417339,0,0,0,0,0.000101238,0,0,0,0,0.000101238,0,0,0,0,0.000168731,0,0,0,0,0.000202477,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;,0.000843654,0.000978639,0,0,0.000101238,0,0,0,0,0,0,0.000168731,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Catenibacterium;,0,0.001181116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001147369,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;;;,6.75E-05,0,0,0.001214862,0,0,0.000101238,0,0.000269969,0,0,0,0,0,0,0,0,0,0,0,0,3.37E-05,0,0.000303715,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0,0,0,0,0,0.000776162,0,0,0,0,0.0004387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae,0,0,0,0,0,0.000809908,0,0,0,0,3.37E-05,0,0,0,0,0,0,0,0,0,0.000708669,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella7;Massiliprevotellamassiliensis,0.000168731,0,0,3.37E-05,3.37E-05,0,0,0,0,0,3.37E-05,0,0,0,3.37E-05,6.75E-05,0,0,0.000134985,0.000472446,0,0,0,0,0.000236223
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]coprostanoligenegroup;;,0.001214862,6.75E-05,0,0,0.000269969,0,3.37E-05,0,0,0,0,3.37E-05,0,0,0,6.75E-05,0,0,0,0,0.000134985,0,0,0,6.75E-05
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium,0,0,0,0,0,0,0,0.000607431,0.000269969,3.37E-05,0,0,0,0.000269969,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;,0.000506192,0.001282354,0,0,0.0004387,0,0,0,0,3.37E-05,0,0,0,0,0,0,6.75E-05,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.000404954,0.000809908,0,0,0,0,0,0,6.75E-05,0,0,0,0.000337462,0,0,0,0,0,0,0,0.000134985,0,0,0.000202477,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.000202477,0.000371208,0.000168731,0.000708669,0.000303715,0,3.37E-05,0,0,0,0,0,3.37E-05,0,0,0,0,0,6.75E-05,0,0,0,0,3.37E-05,0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001248608,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;ChristensenellaceaeR-7group;,0.000539939,0.000236223,0.000371208,0,0.000168731,0,0.000101238,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0,6.75E-05,0.000236223,0,0,0.000101238
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;ChristensenellaceaeR-7group;,0.000134985,0,0,0.001012385,0,0,0,0,0.000134985,0,0,0,0,6.75E-05,0,0,0,0,0.000202477,0,0,0,0,0.000236223,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus,0,0,0,0,0.001248608,0,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0,6.75E-05,0,0,0,0,0.000101238
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001214862,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]coprostanoligenegroup;unidentified[Eubacterium]coprostanoligenegroup;EubacteriaceaebacteriumCHKCI005,0.000134985,0,0,0.0004387,0,0.000168731,0,0,0.000236223,0,0,0,0,0,0,0,0,0,3.37E-05,0,0.000269969,0,0,0.000303715,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia,0,0.000843654,0.000573685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371208,0,0,0.000202477
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;;,0.001181116,0,0,0,0,0.000269969,0,0,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0.000269969,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0.000236223,0,0,0,0,0,0.000101238,0,0,0,0,0.000337462,0,0.000101238,0,3.37E-05,0,0.000101238,3.37E-05,0,0,6.75E-05,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;LachnospiraceaeUCG-001;,0.001653562,0,0.000101238,0,0,0,0,0,0,0,0,0,0.000202477,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;,0,0,0,0,0.000269969,0,0,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001181116
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001181116,0,0,0,0,0,0,0,0,0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansiamuciniphila,6.75E-05,0.0017548,0,0,0,0,0.000506192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37E-05,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0,0.000472446,0,0,0,0,6.75E-05,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;;,0,0,0,0,0,0,0.000134985,0,0,0,0,0.000472446,0,0,0,0,0,0.000101238,0,0,0,0.000371208,0,0,0
Bacteria;Firmicutes;Clostridia,0.001856039,0,0,0,0,3.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium,0.000843654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000843654,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;[Clostridium]innocuumgroup,0,0,0,0,0,0.000911146,0,0,0,0,0.000134985,0,0,0,0,0,0,0,0,0,0.000168731,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;LachnospiraceaeUCG-004;,0,0,0,0,0,0,0,0.000911146,0,0,0,0,0.000236223,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;,0,0.002632201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101238,0,0,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;;,0.000202477,0,6.75E-05,0,0,0,0,0.001113623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37E-05,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;FamilyXIIIAD3011group;,0.000944893,0.0004387,6.75E-05,0,0.000236223,0,0,0.000134985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;ChristensenellaceaeR-7group;,0,0,0,0.000809908,0,0,0,0,0.000269969,0,0,0,0,0.000269969,0,0,0,0,6.75E-05,0,0,0,6.75E-05,0,0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,0,0,0,0,0.001079877,0,0,0,0,0.000236223,0,0,0,0,3.37E-05,0,0,0,0,0.000101238,0,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;Megasphaerahexanoica,0,0,0,0,0.000573685,0,0,0,0,0.000236223,0,0,0,0,0.000101238,0,0,0,0,6.75E-05,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter;,0,0,0,0.000269969,0,0,0,0,0,0,0,0,0,0.000404954,0,0,0,0,0.000202477,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella,0,0,0,0,0,0,0,0,0,0,0,0.000168731,0,0,0,0,0,0,0.000404954,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter;Colidextribactermassiliensis,0.000472446,0.000641177,0,0,0.000404954,6.75E-05,3.37E-05,0,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0,0.000101238,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.000404954,0,0,0,0.000607431,0,0,0,0,0.000101238,0,0,0,0,0.000236223,0,0,0,0,0,0,0,0,0,3.37E-05
Bacteria;Firmicutes;Bacilli;RF39;;;,0,0.001822293,0,0,0,0,0.0004387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;;;;,0.001552323,0,0,0,0,0,0,0,0,0,3.37E-05,0,0,0,0,0,0,0,0,0,0.000101238,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0.00246347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101238,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;,0,0,0,0,0.000506192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000944893
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]halliigroup;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013161,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;ChristensenellaceaeR-7group;,0,0.001282354,0,0,0,0,0.000337462,0,0,0,0,0.000168731,0,0,0,0,3.37E-05,0,0,0,0,0.000101238,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus,0,0.001079877,0,0,0,0,0,0,0,0,0,0.000134985,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0.000236223,0,0.000404954,0.000134985,0,0,0,0,0,0,0,0,0.000202477,0,0,0,0,0.000168731,0,0,0,0,3.37E-05,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Fournierella;,0.001518577,0,0,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Allisonella;,0,0,0,0,0.000101238,0,0,0,0,0.000911146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;ChristensenellaceaeR-7group;,0,0.001889785,0.000134985,0,0,0,0,0,0,0,0,3.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]fissicatenagroup,0,0,0,0.000202477,0,0,0,0,0,0,0,0,0,0.000303715,0,0,0,0,0,0,0,0,0,0.000506192,0
Bacteria;Firmicutes;Clostridia;ClostridiaUCG-014;;;,0,0.001687308,0,0,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0.000101238,0,0,0,0,6.75E-05,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburiaintestinalis,0.000809908,0,0,0.000708669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168731,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.0004387,0.000472446,0,0,0.000371208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236223,0,0,0.000134985
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemania;,0,0,0,0,0,0,0,6.75E-05,0.000134985,0,0,0,0.000101238,0.000134985,0,0,0,0,0.000134985,0,0,0,0.000202477,0.000269969,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]halliigroup;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674923,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus,0,0.001046131,0,0,0,0,0,0,0,0,0,0.000101238,0,0,0,0,0,0.000134985,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella,0,0,0,0.000506192,0,0,0,0,0.000269969,0,0,0,0,0.000269969,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0.001451085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101238,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013161,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides,0,0,0,0,0,0.000978639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter;ClostridialebacteriumCCNA10,0,0,0,0.000202477,0,0,0,0,0.000708669,0,0,0,0,0.000236223,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]coprostanoligenegroup;;,3.37E-05,0.000978639,0.000168731,0,0.000134985,0,0,0,0,0,0,0,0,0,0,0,0.000101238,0.000168731,0,0,0,6.75E-05,0,0,3.37E-05
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;LachnospiraceaeNK3A20group;LachnospiraceaebacteriumDJVP52,0,0.001147369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607431,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,0.000607431,0.000607431,0,0.000101238,0,0,0.000337462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013161,0,0,0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911146,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0.000269969,0.000202477,3.37E-05,0,0,0,6.75E-05,0,0,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;;;,0,0,0,6.75E-05,0,0,0,0,0.000236223,0,0,0,0,0.000337462,0,0,0,0,0.000168731,0,0,0,0,0.000236223,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;,0.000978639,0,0,0,0,0.000134985,0,0,0,0,0.000134985,0,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0,0,0,0,0.000202477,0,0.000708669,0
Bacteria;Firmicutes;unidentifiedFirmicutes;Oscillospirales;Ruminococcaceae;;,0,0,0.000506192,0.000607431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101238,0,0,0,0,3.37E-05,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium]methylpentosumgroup;unidentified[Clostridium]methylpentosumgroup;RuminococcusMarseille-P2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101238,0,0,0,0,0.000911146,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides,0,0,0,0,0,0,0,0,0.000641177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000539939,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;,0.000506192,0,0.000337462,0,0.000573685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia,0,0.001619816,0,0,0,0,3.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134985,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella,0,0,0.001181116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066575;,6.75E-05,0.000573685,0.000168731,0,0.000168731,0,0,3.37E-05,0,0,0,0,0.000134985,0,0,3.37E-05,0,0,0,0,0,0.000101238,6.75E-05,0,0
Bacteria;Firmicutes;Clostridia;ClostridiaUCG-014;;;,0.001147369,0.000337462,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;CandidatuSoleaferrea;RuminococcaceaebacteriumGD6,0,0,0,0,3.37E-05,0,0.000202477,0.000101238,0,0.000404954,0,0,0,0,0,0,0,0,0,0,0,0.000101238,6.75E-05,0,0.000134985
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;FamilyXIIIAD3011group;,0.000168731,0.000134985,0.000303715,0,0.000168731,0,0,0,0,0.000371208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia,0,0,0.000337462,0,0,0,0,0,0,0,0,0,0.000472446,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;,0,0,3.37E-05,0.000371208,0,0,3.37E-05,0.000168731,0.000134985,3.37E-05,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0,0.000101238,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipescv1,0,0,0.000809908,0,0,0,0,0.000101238,6.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134985,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridiumsensustrict1,0.000404954,0.000236223,0,0,0.000404954,0.000134985,0,0,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75E-05
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;LachnospiraceaeUCG-004;,0,0.000742416,0,0,0,0,0,0,0,6.75E-05,0,0,0,0,0.000134985,0,0,0,0.000202477,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;SutterellaceaebacteriumMarseille-P2968,0,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101238,0,0,0.000337462,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Gordonibacter,0,0,0,0,0,0,0,0.000742416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337462,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;,0,0.001788547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168731,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]coprostanoligenegroup;;,0,0.001484831,0,0,0,0,3.37E-05,0,0,0,0,0,0,0,0,0,3.37E-05,6.75E-05,0,0,0,6.75E-05,0,0,0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Allisonella;,0,0,0,0,0,0,0,0,0,0.000809908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.000539939,0,0,0.000168731,0.000573685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroidegordonii,0,0,0,0,0,0.000944893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;SutterellaceaebacteriumMarseille-P2968,0,0,0,0,6.75E-05,3.37E-05,0,0,0.000101238,3.37E-05,0,0,0,0.000236223,0.000404954,0,0,0,0.000134985,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,0.0004387,0,0,0,0.000202477,6.75E-05,0,0,0,0.000371208,0,0,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;CollinsellasMS5,0,0,0,0,0,0,0.0004387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607431,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus]torquegroup,0,0,0.000134985,0.000303715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000472446,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium,0.001383593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;ChristensenellaceaeR-7group,0.000134985,6.75E-05,0,0.000607431,0,0,3.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus;,0.000607431,0.000269969,0,0,0.000101238,0.000202477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37E-05,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribactersplanchnicus,0.000506192,0.000371208,0.000134985,0,0,0,6.75E-05,6.75E-05,0,0,3.37E-05,0,0.000101238,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella,0,0,0,0.000371208,0,0,0,0,0,0,0,0,0,0.000236223,0,0,0,0,0.000168731,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,0,0,0.000202477,0.000573685,0,0,0,0.000101238,0.000134985,6.75E-05,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus,0.001181116,0,0,0,0,0.000168731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,0,0,0,0,0,0.000641177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337462,0,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales,0,0.000337462,0.000101238,6.75E-05,0,0,3.37E-05,0.000134985,0,0,0,0,0,6.75E-05,0,0,0,0,6.75E-05,0,0,0,0.000202477,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium;,0,0,0,0,0,0,0.000506192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236223,0,0,0
